total_quantity,total_revenue,date,hour,product
13,256.12,2017-05-14,7,binder
16,352.52,2017-05-14,19,binder
14,180.38,2017-05-14,4,binder
18,274.58,2017-05-14,4,envelopes
18,410.94,2017-05-14,7,envelopes
10,129.5,2017-05-14,19,envelopes
1,907.93,2017-05-14,19,laptop
2,1679.7,2017-05-14,23,laptop
2,1149.16,2017-05-14,7,laptop
10,264.15,2017-05-14,7,notepad
2,46.9,2017-05-14,4,notepad
4,31.2,2017-05-14,19,notepad
8,221.08,2017-05-14,7,pens
3,81.72,2017-05-14,19,pens
3,128.45,2017-05-14,4,pens
8,250.96,2017-05-14,4,printer paper
8,385.2,2017-05-14,19,printer paper
1,148.16,2017-05-15,1,backpack
2,91.4,2017-05-15,3,backpack
7,182.07,2017-05-15,3,binder
12,206.7,2017-05-15,1,binder
7,63.09,2017-05-15,6,envelopes
5,50.0,2017-05-15,3,envelopes
3,2507.67,2017-05-15,6,laptop
1,805.94,2017-05-15,3,laptop
1,900.95,2017-05-15,1,laptop
11,290.68,2017-05-15,6,notepad
5,137.15,2017-05-15,3,notepad
7,52.96,2017-05-15,1,notepad
7,386.2,2017-05-15,1,pens
2,75.94,2017-05-15,6,printer paper
5,444.35,2017-05-16,7,backpack
16,214.08,2017-05-16,7,binder
9,209.7,2017-05-16,7,envelopes
3,2982.9,2017-05-16,7,laptop
5,85.28,2017-05-16,7,notepad
6,364.16,2017-05-16,7,pens
7,245.77,2017-05-16,7,printer paper
2,125.96,2017-05-17,4,backpack
3,296.1,2017-05-17,18,backpack
10,186.6,2017-05-17,18,binder
4,71.69,2017-05-17,4,envelopes
16,257.52,2017-05-17,18,envelopes
1,1179.52,2017-05-17,4,laptop
12,294.75,2017-05-17,4,notepad
4,40.52,2017-05-17,6,notepad
13,217.93,2017-05-17,18,notepad
4,229.6,2017-05-17,4,pens
2,10.44,2017-05-17,18,pens
1,7.51,2017-05-17,6,pens
3,83.46,2017-05-17,18,printer paper
1,46.98,2017-05-17,4,printer paper
5,483.0,2017-05-18,13,backpack
4,686.31,2017-05-18,15,backpack
3,226.95,2017-05-18,8,backpack
15,356.63,2017-05-18,15,binder
19,378.65,2017-05-18,8,binder
7,140.6,2017-05-18,15,envelopes
4,79.56,2017-05-18,13,envelopes
10,75.9,2017-05-18,8,envelopes
2,804.38,2017-05-18,13,laptop
1,1136.84,2017-05-18,15,laptop
11,379.44,2017-05-18,8,notepad
9,165.38,2017-05-18,15,notepad
4,42.04,2017-05-18,19,notepad
1,59.03,2017-05-18,19,pens
13,757.97,2017-05-18,15,pens
2,79.44,2017-05-18,15,printer paper
1,192.82,2017-05-19,7,backpack
2,148.6,2017-05-19,21,backpack
7,99.89,2017-05-19,7,binder
17,220.06,2017-05-19,20,binder
4,95.04,2017-05-19,21,binder
10,130.9,2017-05-19,1,binder
19,182.97,2017-05-19,21,envelopes
4,51.92,2017-05-19,7,envelopes
8,162.24,2017-05-19,20,envelopes
4,5826.08,2017-05-19,1,laptop
3,1809.06,2017-05-19,7,laptop
4,5540.16,2017-05-19,21,laptop
2,2239.18,2017-05-19,22,laptop
1,519.94,2017-05-19,20,laptop
4,70.48,2017-05-19,1,notepad
4,75.48,2017-05-19,7,notepad
4,116.53,2017-05-19,22,notepad
2,30.0,2017-05-19,20,notepad
2,18.58,2017-05-19,21,notepad
4,160.36,2017-05-19,21,pens
4,51.56,2017-05-19,1,pens
3,90.1,2017-05-19,20,pens
7,464.43,2017-05-19,7,pens
4,131.12,2017-05-19,1,printer paper
15,378.55,2017-05-20,14,binder
4,53.8,2017-05-20,14,envelopes
4,210.28,2017-05-20,14,pens
5,514.1,2017-05-21,7,backpack
1,25.64,2017-05-21,7,binder
9,111.82,2017-05-21,7,envelopes
3,102.21,2017-05-21,7,notepad
5,155.7,2017-05-21,7,pens
5,675.15,2017-05-22,13,backpack
4,779.88,2017-05-22,14,backpack
4,255.04,2017-05-22,9,backpack
6,165.12,2017-05-22,12,binder
8,223.68,2017-05-22,13,binder
3,77.79,2017-05-22,9,binder
6,133.8,2017-05-22,12,envelopes
8,115.04,2017-05-22,5,envelopes
2,24.98,2017-05-22,13,envelopes
3,52.21,2017-05-22,9,envelopes
2,986.68,2017-05-22,14,laptop
3,1583.1,2017-05-22,9,laptop
5,2706.75,2017-05-22,13,laptop
2,11.74,2017-05-22,2,notepad
8,100.68,2017-05-22,14,notepad
8,102.84,2017-05-22,9,notepad
3,43.74,2017-05-22,12,notepad
1,24.53,2017-05-22,5,notepad
4,69.64,2017-05-22,13,notepad
5,145.25,2017-05-22,9,pens
6,62.53,2017-05-22,14,pens
1,49.08,2017-05-22,12,pens
1,46.35,2017-05-22,5,printer paper
1,36.89,2017-05-22,14,printer paper
1,192.94,2017-05-23,11,backpack
1,145.03,2017-05-23,1,backpack
2,235.02,2017-05-23,8,backpack
1,13.59,2017-05-23,1,binder
4,69.64,2017-05-23,8,binder
4,61.28,2017-05-23,11,binder
5,63.45,2017-05-23,9,binder
4,40.2,2017-05-23,9,envelopes
1,11.19,2017-05-23,1,envelopes
15,223.8,2017-05-23,8,envelopes
5,2908.1,2017-05-23,12,laptop
1,1226.67,2017-05-23,1,laptop
5,7844.9,2017-05-23,9,laptop
3,2167.92,2017-05-23,8,laptop
12,313.88,2017-05-23,9,notepad
1,36.52,2017-05-23,1,notepad
10,325.35,2017-05-23,8,notepad
8,193.52,2017-05-23,11,notepad
2,100.86,2017-05-23,8,pens
10,357.9,2017-05-23,11,pens
2,83.06,2017-05-23,12,pens
5,239.5,2017-05-23,9,pens
3,79.2,2017-05-23,8,printer paper
7,219.94,2017-05-23,11,printer paper
3,274.74,2017-05-24,16,backpack
1,133.04,2017-05-24,6,backpack
2,53.62,2017-05-24,16,binder
7,70.28,2017-05-24,6,envelopes
6,113.52,2017-05-24,16,envelopes
14,470.46,2017-05-24,16,notepad
4,160.04,2017-05-24,16,pens
6,271.26,2017-05-24,6,printer paper
1,42.18,2017-05-24,16,printer paper
4,526.08,2017-05-25,1,backpack
5,371.9,2017-05-25,15,backpack
5,71.05,2017-05-25,15,binder
3,48.24,2017-05-25,18,binder
4,117.88,2017-05-25,0,binder
4,61.36,2017-05-25,14,binder
8,66.08,2017-05-25,0,envelopes
4,95.72,2017-05-25,15,envelopes
8,96.64,2017-05-25,18,envelopes
3,3005.49,2017-05-25,15,laptop
3,2446.62,2017-05-25,0,laptop
4,5398.44,2017-05-25,18,laptop
3,76.86,2017-05-25,0,notepad
1,21.76,2017-05-25,15,notepad
4,97.98,2017-05-25,1,notepad
7,265.46,2017-05-25,18,notepad
3,106.44,2017-05-25,0,pens
6,356.94,2017-05-25,18,pens
9,209.73,2017-05-25,15,pens
2,35.68,2017-05-25,18,printer paper
4,516.56,2017-05-26,16,backpack
5,82.15,2017-05-26,16,binder
4,4448.12,2017-05-26,16,laptop
9,162.51,2017-05-26,16,notepad
6,331.65,2017-05-26,16,pens
6,125.22,2017-05-26,16,printer paper
4,724.36,2017-05-27,9,backpack
4,229.36,2017-05-27,11,backpack
9,226.17,2017-05-27,9,binder
13,334.26,2017-05-27,4,binder
4,57.0,2017-05-27,11,binder
5,25.9,2017-05-27,9,envelopes
14,313.76,2017-05-27,4,envelopes
16,329.2,2017-05-27,11,envelopes
2,1868.94,2017-05-27,11,laptop
5,5419.6,2017-05-27,9,laptop
8,133.04,2017-05-27,11,notepad
7,215.63,2017-05-27,9,notepad
3,64.78,2017-05-27,4,notepad
3,199.56,2017-05-27,11,pens
2,48.64,2017-05-27,9,pens
3,116.22,2017-05-27,11,printer paper
5,73.75,2017-05-27,9,printer paper
5,861.65,2017-05-28,2,backpack
3,32.25,2017-05-28,2,binder
2,40.7,2017-05-28,2,envelopes
2,890.14,2017-05-28,2,laptop
8,215.52,2017-05-28,2,notepad
5,180.82,2017-05-28,2,pens
10,319.8,2017-05-28,2,printer paper
5,495.35,2017-05-30,14,backpack
3,34.65,2017-05-30,9,binder
9,131.22,2017-05-30,14,envelopes
4,91.24,2017-05-30,9,envelopes
5,143.15,2017-05-30,14,notepad
11,196.4,2017-05-30,9,notepad
4,221.24,2017-05-30,9,pens
3,117.03,2017-05-30,14,printer paper
4,223.76,2017-05-31,16,backpack
4,320.6,2017-05-31,20,backpack
9,174.51,2017-05-31,16,binder
9,162.4,2017-05-31,4,binder
10,203.03,2017-05-31,20,binder
11,204.16,2017-05-31,16,envelopes
12,199.92,2017-05-31,4,envelopes
6,62.93,2017-05-31,20,envelopes
1,1149.11,2017-05-31,16,laptop
3,4559.58,2017-05-31,20,laptop
10,127.65,2017-05-31,20,notepad
8,222.11,2017-05-31,4,notepad
8,218.68,2017-05-31,16,notepad
5,274.25,2017-05-31,20,pens
1,54.43,2017-05-31,4,pens
1,17.13,2017-05-31,4,printer paper
5,246.8,2017-05-31,20,printer paper
4,82.72,2017-06-02,13,envelopes
4,6003.52,2017-06-02,13,laptop
2,170.14,2017-06-03,5,backpack
4,223.84,2017-06-03,19,backpack
2,44.18,2017-06-03,19,binder
6,40.86,2017-06-03,19,envelopes
12,212.24,2017-06-03,5,envelopes
5,2443.05,2017-06-03,19,laptop
3,118.62,2017-06-03,5,notepad
2,54.88,2017-06-03,19,notepad
5,184.96,2017-06-03,19,pens
3,62.94,2017-06-03,5,pens
7,205.03,2017-06-03,5,printer paper
6,216.36,2017-06-03,19,printer paper
3,374.1,2017-06-04,9,backpack
2,22.94,2017-06-04,9,envelopes
2,386.66,2017-06-05,7,backpack
11,278.33,2017-06-05,7,binder
8,64.88,2017-06-05,7,envelopes
1,763.65,2017-06-05,7,laptop
6,105.06,2017-06-05,7,notepad
1,45.39,2017-06-05,7,pens
4,216.12,2017-06-06,23,backpack
5,271.3,2017-06-06,3,backpack
1,74.61,2017-06-06,1,backpack
9,167.94,2017-06-06,23,binder
10,116.92,2017-06-06,3,binder
18,411.93,2017-06-06,1,binder
11,143.37,2017-06-06,23,envelopes
9,207.9,2017-06-06,3,envelopes
4,92.32,2017-06-06,1,envelopes
10,209.4,2017-06-06,17,envelopes
3,4505.22,2017-06-06,21,laptop
3,4706.61,2017-06-06,17,laptop
1,895.95,2017-06-06,1,laptop
4,3220.2,2017-06-06,23,laptop
3,4106.61,2017-06-06,3,laptop
9,254.7,2017-06-06,1,notepad
2,30.82,2017-06-06,23,notepad
8,272.84,2017-06-06,3,notepad
2,23.6,2017-06-06,21,notepad
4,135.4,2017-06-06,17,notepad
4,237.56,2017-06-06,3,pens
6,77.72,2017-06-06,23,pens
7,348.62,2017-06-06,1,pens
4,69.88,2017-06-06,17,printer paper
3,143.79,2017-06-06,23,printer paper
3,490.74,2017-06-07,1,backpack
4,733.36,2017-06-07,8,backpack
18,415.38,2017-06-07,8,binder
5,111.15,2017-06-07,0,binder
8,156.88,2017-06-07,1,binder
5,137.8,2017-06-07,3,binder
4,38.36,2017-06-07,8,envelopes
12,264.62,2017-06-07,1,envelopes
1,24.16,2017-06-07,3,envelopes
2,2061.32,2017-06-07,1,laptop
2,2610.88,2017-06-07,8,laptop
5,2919.9,2017-06-07,3,laptop
2,924.52,2017-06-07,0,laptop
5,33.54,2017-06-07,8,notepad
1,32.92,2017-06-07,0,notepad
11,111.59,2017-06-07,3,notepad
9,142.5,2017-06-07,1,notepad
1,71.05,2017-06-07,3,pens
2,130.5,2017-06-07,0,pens
3,45.27,2017-06-07,1,pens
5,102.25,2017-06-07,8,pens
7,111.65,2017-06-07,1,printer paper
3,71.31,2017-06-07,3,printer paper
9,233.91,2017-06-08,7,binder
13,194.47,2017-06-08,7,envelopes
4,5922.24,2017-06-08,7,laptop
5,94.4,2017-06-08,7,notepad
2,62.82,2017-06-08,7,pens
8,167.52,2017-06-08,7,printer paper
3,582.78,2017-06-09,10,backpack
3,371.77,2017-06-09,19,backpack
5,271.2,2017-06-09,23,backpack
10,159.9,2017-06-09,0,binder
12,300.84,2017-06-09,23,binder
6,126.24,2017-06-09,19,binder
8,75.28,2017-06-09,23,envelopes
10,233.39,2017-06-09,7,envelopes
9,71.19,2017-06-09,0,envelopes
5,118.3,2017-06-09,6,envelopes
28,479.32,2017-06-09,19,envelopes
4,2086.76,2017-06-09,7,laptop
5,4310.55,2017-06-09,23,laptop
4,2158.72,2017-06-09,19,laptop
8,71.24,2017-06-09,23,notepad
5,81.55,2017-06-09,7,notepad
18,290.77,2017-06-09,19,notepad
2,79.82,2017-06-09,10,notepad
3,115.96,2017-06-09,23,pens
5,300.15,2017-06-09,6,pens
3,194.19,2017-06-09,19,pens
5,199.8,2017-06-09,7,printer paper
4,193.84,2017-06-09,23,printer paper
10,262.18,2017-06-09,19,printer paper
6,211.74,2017-06-09,10,printer paper
1,152.8,2017-06-10,19,backpack
4,626.4,2017-06-10,12,backpack
6,141.18,2017-06-10,19,binder
9,265.68,2017-06-10,9,binder
6,153.42,2017-06-10,12,binder
13,139.57,2017-06-10,9,envelopes
3,44.7,2017-06-10,19,envelopes
2,37.6,2017-06-10,12,envelopes
2,2950.12,2017-06-10,12,laptop
2,3090.94,2017-06-10,19,laptop
5,117.75,2017-06-10,19,notepad
6,144.58,2017-06-10,9,notepad
3,42.04,2017-06-10,12,notepad
4,265.68,2017-06-10,9,pens
1,38.95,2017-06-10,12,pens
1,20.67,2017-06-10,18,pens
3,236.55,2017-06-10,19,pens
10,277.7,2017-06-10,19,printer paper
1,101.0,2017-06-11,16,backpack
4,780.68,2017-06-11,12,backpack
4,773.56,2017-06-11,7,backpack
3,455.73,2017-06-11,14,backpack
5,143.0,2017-06-11,12,binder
5,128.29,2017-06-11,14,binder
5,83.05,2017-06-11,7,binder
11,85.57,2017-06-11,14,envelopes
10,190.4,2017-06-11,7,envelopes
2,2363.04,2017-06-11,12,laptop
2,1609.38,2017-06-11,7,laptop
5,5198.75,2017-06-11,14,laptop
4,38.24,2017-06-11,7,notepad
5,143.08,2017-06-11,12,notepad
5,81.6,2017-06-11,16,notepad
4,76.64,2017-06-11,14,notepad
5,105.35,2017-06-11,14,pens
4,69.67,2017-06-11,7,pens
5,181.15,2017-06-11,16,pens
1,23.65,2017-06-11,12,pens
5,164.45,2017-06-11,14,printer paper
3,96.6,2017-06-11,7,printer paper
7,231.91,2017-06-11,16,printer paper
5,316.75,2017-06-12,23,backpack
4,53.72,2017-06-12,23,binder
4,26.0,2017-06-12,23,envelopes
5,59.22,2017-06-12,23,notepad
7,81.41,2017-06-13,7,binder
6,147.24,2017-06-13,23,envelopes
3,2725.68,2017-06-13,7,laptop
6,144.5,2017-06-13,7,notepad
3,32.25,2017-06-13,23,notepad
5,234.32,2017-06-13,7,pens
5,423.3,2017-06-14,12,backpack
2,40.62,2017-06-14,19,binder
10,228.76,2017-06-14,12,binder
4,3549.08,2017-06-14,19,laptop
3,2282.49,2017-06-14,12,laptop
1,35.76,2017-06-14,12,notepad
6,140.28,2017-06-14,19,printer paper
5,153.85,2017-06-14,12,printer paper
1,37.22,2017-06-15,11,pens
1,130.53,2017-06-16,2,backpack
4,461.52,2017-06-16,6,backpack
4,434.64,2017-06-16,9,backpack
5,374.94,2017-06-16,23,backpack
8,182.4,2017-06-16,2,binder
4,105.12,2017-06-16,9,binder
14,231.9,2017-06-16,23,binder
15,260.1,2017-06-16,6,binder
20,365.0,2017-06-16,11,binder
7,101.57,2017-06-16,21,binder
7,69.72,2017-06-16,8,envelopes
16,231.82,2017-06-16,4,envelopes
2,13.74,2017-06-16,6,envelopes
4,67.12,2017-06-16,11,envelopes
17,182.42,2017-06-16,23,envelopes
5,97.35,2017-06-16,9,envelopes
5,7628.3,2017-06-16,21,laptop
1,417.96,2017-06-16,9,laptop
5,7632.45,2017-06-16,6,laptop
7,5108.38,2017-06-16,4,laptop
2,1046.6,2017-06-16,23,laptop
15,325.34,2017-06-16,23,notepad
9,100.06,2017-06-16,4,notepad
6,91.94,2017-06-16,9,notepad
9,98.44,2017-06-16,6,notepad
5,169.8,2017-06-16,11,notepad
2,10.7,2017-06-16,8,notepad
7,164.13,2017-06-16,2,notepad
4,289.16,2017-06-16,8,pens
12,198.16,2017-06-16,23,pens
9,412.74,2017-06-16,4,pens
2,95.8,2017-06-16,11,pens
7,138.05,2017-06-16,9,pens
5,59.15,2017-06-16,2,pens
6,314.86,2017-06-16,6,pens
6,224.4,2017-06-16,6,printer paper
2,38.46,2017-06-16,23,printer paper
10,300.6,2017-06-16,4,printer paper
8,303.28,2017-06-16,9,printer paper
9,200.16,2017-06-16,2,printer paper
1,179.67,2017-06-17,5,backpack
20,395.5,2017-06-17,19,binder
5,76.85,2017-06-17,5,binder
10,164.86,2017-06-17,5,envelopes
9,194.38,2017-06-17,19,envelopes
5,5936.8,2017-06-17,19,laptop
1,604.29,2017-06-17,5,laptop
7,190.12,2017-06-17,19,notepad
9,217.53,2017-06-17,5,notepad
1,48.98,2017-06-17,5,pens
2,36.08,2017-06-17,5,printer paper
4,619.4,2017-06-18,13,backpack
7,80.13,2017-06-18,9,binder
11,266.66,2017-06-18,13,binder
7,113.43,2017-06-18,0,binder
10,94.4,2017-06-18,13,envelopes
10,158.8,2017-06-18,0,envelopes
4,31.0,2017-06-18,9,envelopes
5,6362.7,2017-06-18,13,laptop
3,1989.69,2017-06-18,0,laptop
10,131.49,2017-06-18,0,notepad
6,142.2,2017-06-18,13,notepad
6,333.2,2017-06-18,0,pens
3,163.05,2017-06-18,13,pens
5,85.35,2017-06-18,13,printer paper
7,196.49,2017-06-18,23,printer paper
4,508.16,2017-06-19,0,backpack
1,13.2,2017-06-19,0,binder
13,268.68,2017-06-19,19,binder
7,107.66,2017-06-19,18,envelopes
7,57.05,2017-06-19,0,envelopes
7,56.14,2017-06-19,19,envelopes
2,1191.08,2017-06-19,19,laptop
6,48.57,2017-06-19,19,notepad
6,231.92,2017-06-19,0,notepad
3,30.63,2017-06-19,19,pens
7,169.47,2017-06-19,0,printer paper
6,113.52,2017-06-19,19,printer paper
2,1938.48,2017-06-21,16,laptop
5,60.4,2017-06-21,16,pens
5,881.85,2017-06-22,21,backpack
5,817.4,2017-06-22,3,backpack
2,213.2,2017-06-22,9,backpack
5,402.6,2017-06-22,12,backpack
10,232.38,2017-06-22,12,binder
8,185.53,2017-06-22,3,binder
7,172.76,2017-06-22,9,binder
4,48.2,2017-06-22,2,binder
9,178.29,2017-06-22,3,envelopes
3,26.97,2017-06-22,12,envelopes
4,2385.32,2017-06-22,9,laptop
3,2090.55,2017-06-22,21,laptop
2,1095.04,2017-06-22,3,laptop
1,8.78,2017-06-22,12,notepad
9,192.76,2017-06-22,9,notepad
3,39.47,2017-06-22,3,notepad
6,121.94,2017-06-22,3,pens
7,370.03,2017-06-22,9,pens
3,130.68,2017-06-22,9,printer paper
8,242.16,2017-06-22,21,printer paper
2,85.26,2017-06-22,12,printer paper
2,180.94,2017-06-23,10,backpack
3,162.69,2017-06-23,16,backpack
5,288.4,2017-06-23,12,backpack
7,136.43,2017-06-23,8,binder
2,36.5,2017-06-23,10,binder
10,244.4,2017-06-23,12,binder
6,123.39,2017-06-23,16,binder
8,142.64,2017-06-23,16,envelopes
2,47.42,2017-06-23,12,envelopes
2,26.66,2017-06-23,10,envelopes
1,1598.21,2017-06-23,12,laptop
3,1331.58,2017-06-23,10,laptop
11,269.23,2017-06-23,12,notepad
7,190.96,2017-06-23,10,notepad
6,96.57,2017-06-23,16,notepad
6,356.31,2017-06-23,16,pens
6,423.48,2017-06-23,10,pens
5,173.65,2017-06-23,12,pens
4,70.96,2017-06-23,16,printer paper
7,267.19,2017-06-23,10,printer paper
2,34.48,2017-06-24,21,binder
3,40.89,2017-06-24,13,envelopes
20,316.4,2017-06-24,21,envelopes
2,2991.54,2017-06-24,2,laptop
4,142.26,2017-06-24,21,notepad
4,68.28,2017-06-24,2,notepad
2,120.26,2017-06-24,2,pens
5,396.0,2017-06-24,21,pens
9,395.46,2017-06-24,21,printer paper
7,195.86,2017-06-25,15,binder
8,124.33,2017-06-25,19,binder
8,61.04,2017-06-25,19,envelopes
5,53.15,2017-06-25,15,envelopes
1,38.01,2017-06-25,15,notepad
6,110.98,2017-06-25,8,notepad
3,109.95,2017-06-25,17,notepad
5,182.25,2017-06-25,19,notepad
1,32.65,2017-06-25,9,pens
2,13.78,2017-06-25,19,pens
9,133.29,2017-06-25,19,printer paper
3,332.25,2017-06-26,20,backpack
8,162.8,2017-06-26,12,binder
9,228.22,2017-06-26,20,binder
5,68.78,2017-06-26,12,envelopes
1,883.08,2017-06-26,20,laptop
6,220.8,2017-06-26,12,notepad
5,145.56,2017-06-26,20,notepad
8,111.0,2017-06-26,12,pens
5,79.4,2017-06-26,20,pens
8,97.36,2017-06-26,20,printer paper
8,116.0,2017-06-27,10,binder
3,82.05,2017-06-27,13,binder
13,91.67,2017-06-27,13,envelopes
13,188.19,2017-06-27,10,envelopes
1,1104.6,2017-06-27,13,laptop
10,8010.9,2017-06-27,10,laptop
13,150.57,2017-06-27,10,notepad
7,162.96,2017-06-27,13,notepad
5,349.15,2017-06-27,10,pens
3,53.98,2017-06-27,13,pens
8,125.52,2017-06-27,13,printer paper
9,119.16,2017-06-27,10,printer paper
8,235.92,2017-06-28,15,binder
2,106.42,2017-06-28,15,pens
2,102.68,2017-06-30,23,backpack
3,120.15,2017-06-30,4,backpack
4,418.32,2017-06-30,8,backpack
4,215.48,2017-06-30,2,backpack
2,346.22,2017-06-30,5,backpack
1,17.8,2017-06-30,2,binder
9,240.66,2017-06-30,4,binder
15,317.94,2017-06-30,23,binder
12,190.32,2017-06-30,8,binder
11,148.0,2017-06-30,2,envelopes
10,187.4,2017-06-30,23,envelopes
8,64.25,2017-06-30,8,envelopes
7,62.72,2017-06-30,4,envelopes
3,2104.05,2017-06-30,2,laptop
1,1479.95,2017-06-30,8,laptop
7,8898.07,2017-06-30,4,laptop
10,352.0,2017-06-30,4,notepad
4,44.2,2017-06-30,5,notepad
9,170.28,2017-06-30,23,notepad
3,67.87,2017-06-30,2,notepad
5,57.6,2017-06-30,8,notepad
9,528.79,2017-06-30,4,pens
1,38.75,2017-06-30,8,pens
5,312.15,2017-06-30,23,pens
3,195.57,2017-06-30,2,pens
7,113.82,2017-06-30,4,printer paper
3,80.4,2017-06-30,23,printer paper
3,120.57,2017-06-30,5,printer paper
6,156.36,2017-07-02,18,binder
5,153.85,2017-07-02,17,notepad
4,216.88,2017-07-02,3,pens
4,789.08,2017-07-03,5,backpack
2,175.18,2017-07-03,19,backpack
3,502.11,2017-07-03,14,backpack
3,568.05,2017-07-03,9,backpack
5,122.65,2017-07-03,9,binder
9,262.62,2017-07-03,2,binder
15,276.03,2017-07-03,19,binder
8,208.8,2017-07-03,17,binder
10,248.3,2017-07-03,14,envelopes
7,108.84,2017-07-03,9,envelopes
4,21.68,2017-07-03,5,envelopes
4,96.96,2017-07-03,19,envelopes
2,45.5,2017-07-03,2,envelopes
10,225.9,2017-07-03,17,envelopes
4,6116.32,2017-07-03,17,laptop
5,3266.0,2017-07-03,19,laptop
2,942.66,2017-07-03,9,laptop
3,62.04,2017-07-03,17,notepad
5,34.5,2017-07-03,5,notepad
8,144.74,2017-07-03,19,notepad
2,37.78,2017-07-03,2,notepad
2,59.02,2017-07-03,9,notepad
6,254.22,2017-07-03,14,pens
6,245.82,2017-07-03,17,pens
4,164.68,2017-07-03,5,pens
3,177.18,2017-07-03,19,pens
1,10.94,2017-07-03,17,printer paper
10,318.0,2017-07-03,9,printer paper
6,95.16,2017-07-03,5,printer paper
1,139.75,2017-07-04,23,backpack
8,157.8,2017-07-04,23,binder
2,16.88,2017-07-04,23,envelopes
3,29.16,2017-07-04,23,notepad
1,42.19,2017-07-04,23,pens
8,119.68,2017-07-04,23,printer paper
7,140.35,2017-07-05,16,binder
1,5.06,2017-07-05,16,envelopes
4,4857.84,2017-07-05,16,laptop
7,188.91,2017-07-05,16,notepad
3,186.09,2017-07-05,16,pens
10,153.4,2017-07-05,16,printer paper
1,164.3,2017-07-06,8,backpack
3,425.67,2017-07-06,1,backpack
2,236.12,2017-07-06,0,backpack
3,46.02,2017-07-06,8,binder
4,118.28,2017-07-06,1,binder
12,99.0,2017-07-06,1,envelopes
7,54.39,2017-07-06,8,envelopes
5,2620.1,2017-07-06,0,laptop
7,155.39,2017-07-06,8,notepad
4,54.13,2017-07-06,1,notepad
2,47.94,2017-07-06,21,notepad
4,312.96,2017-07-06,8,pens
10,434.5,2017-07-06,1,printer paper
4,111.36,2017-07-07,17,binder
10,133.9,2017-07-07,17,envelopes
9,219.12,2017-07-07,17,notepad
5,182.85,2017-07-07,17,pens
4,525.44,2017-07-08,1,backpack
11,181.82,2017-07-08,14,binder
3,31.11,2017-07-08,1,binder
8,155.36,2017-07-08,14,envelopes
1,1144.04,2017-07-08,1,laptop
5,64.1,2017-07-08,1,notepad
3,119.55,2017-07-08,14,notepad
2,28.54,2017-07-08,2,notepad
5,244.02,2017-07-08,14,pens
5,369.5,2017-07-08,1,pens
1,14.94,2017-07-08,14,printer paper
1,71.87,2017-07-09,20,backpack
3,265.89,2017-07-09,10,backpack
9,183.69,2017-07-09,20,binder
17,343.5,2017-07-09,10,binder
8,183.8,2017-07-09,16,binder
11,199.96,2017-07-09,16,envelopes
10,192.06,2017-07-09,20,envelopes
5,97.95,2017-07-09,10,envelopes
1,1389.77,2017-07-09,10,laptop
4,2744.24,2017-07-09,20,laptop
4,80.94,2017-07-09,20,notepad
8,124.95,2017-07-09,16,notepad
5,105.27,2017-07-09,10,notepad
4,92.8,2017-07-09,20,pens
10,511.95,2017-07-09,16,pens
5,203.0,2017-07-09,10,pens
4,71.0,2017-07-09,10,printer paper
10,205.4,2017-07-09,20,printer paper
2,158.44,2017-07-10,10,backpack
5,400.25,2017-07-10,2,backpack
4,51.28,2017-07-10,2,binder
7,178.29,2017-07-10,10,binder
3,17.55,2017-07-10,10,envelopes
1,1399.1,2017-07-10,2,laptop
2,61.22,2017-07-10,23,notepad
5,162.0,2017-07-10,23,pens
1,65.39,2017-07-10,10,pens
4,795.88,2017-07-11,22,backpack
2,32.12,2017-07-11,22,binder
2,22.28,2017-07-11,4,envelopes
15,274.0,2017-07-11,12,envelopes
7,148.89,2017-07-11,4,notepad
5,102.34,2017-07-11,22,notepad
6,159.04,2017-07-11,12,notepad
4,119.24,2017-07-11,12,pens
5,76.5,2017-07-11,22,pens
4,210.4,2017-07-11,4,pens
7,212.8,2017-07-11,4,printer paper
2,157.0,2017-07-12,4,backpack
2,156.78,2017-07-12,16,backpack
5,116.9,2017-07-12,6,binder
7,191.59,2017-07-12,4,binder
9,112.95,2017-07-12,4,envelopes
11,192.2,2017-07-12,16,envelopes
3,54.9,2017-07-12,18,envelopes
2,1341.74,2017-07-12,16,laptop
5,7863.15,2017-07-12,4,laptop
5,5121.0,2017-07-12,8,laptop
7,234.74,2017-07-12,4,notepad
8,186.86,2017-07-12,16,notepad
2,20.94,2017-07-12,8,notepad
1,37.77,2017-07-12,4,pens
5,87.55,2017-07-12,16,printer paper
6,189.6,2017-07-12,4,printer paper
3,122.16,2017-07-13,4,backpack
4,689.76,2017-07-13,8,backpack
15,219.05,2017-07-13,8,binder
3,64.98,2017-07-13,7,binder
7,79.24,2017-07-13,4,binder
1,13.91,2017-07-13,7,envelopes
5,3003.65,2017-07-13,8,laptop
5,147.98,2017-07-13,8,notepad
5,38.35,2017-07-13,7,notepad
5,288.82,2017-07-13,8,pens
8,307.52,2017-07-13,8,printer paper
3,58.32,2017-07-14,5,notepad
5,199.5,2017-07-14,13,pens
1,45.03,2017-07-15,9,backpack
1,26.84,2017-07-15,9,binder
16,164.4,2017-07-15,9,envelopes
8,96.8,2017-07-15,2,envelopes
1,941.47,2017-07-15,9,laptop
5,95.71,2017-07-15,9,notepad
6,435.89,2017-07-15,9,pens
4,166.96,2017-07-15,9,printer paper
